ticker,start_equity,end_equity,num_years,total_plpc,avg_plpc,avg_vol
ZIP,100000.0,77371.2992,2.0,-22.6287,-11.3144,43536.0040
OFS,100000.0,132194.6291,11.0,32.1946,2.9268,3841.8596
IPI,100000.0,89413.0754,15.0,-10.5869,-0.7058,7981.4751
PINS,100000.0,137920.2155,4.0,37.9202,9.4801,411303.9390
ICL,100000.0,71948.4722,9.0,-28.0515,-3.1168,24662.4404
ALCE,100000.0,98897.1313,1.0,-1.1029,-1.1029,16140.8099
FHI,100000.0,212369.0018,16.0,112.3690,7.0231,61282.5471
CHE,100000.0,345945.0477,16.0,245.9450,15.3716,9335.4332
HBCP,100000.0,118339.2014,15.0,18.3392,1.2226,1454.3090
HAFC,100000.0,129524.2546,16.0,29.5243,1.8453,9299.6669
CEPU,100000.0,110828.9018,6.0,10.8289,1.8048,17301.7302
MDLZ,100000.0,76893.1752,16.0,-23.1068,-1.4442,485522.7113
GRX,100000.0,115934.5028,16.0,15.9345,0.9959,3178.4630
EE,100000.0,109768.0421,1.0,9.7680,9.7680,19629.2741
HPQ,100000.0,155870.6449,19.0,55.8706,2.9406,673267.8849
BRT,100000.0,170586.3826,16.0,70.5864,4.4116,2687.6464
SGMO,100000.0,132208.4226,16.0,32.2084,2.0130,64124.3027
PSO,100000.0,96144.0142,11.0,-3.8560,-0.3505,22992.8109
IHS,100000.0,106768.6773,2.0,6.7687,3.3843,17689.3318
WRLD,100000.0,172940.8933,16.0,72.9409,4.5588,9681.4523
ALRS,100000.0,123608.0234,16.0,23.6080,1.4755,2222.3610
HUBG,100000.0,240038.2449,16.0,140.0382,8.7524,36500.0237
CRBG,100000.0,102710.6607,1.0,2.7107,2.7107,140412.3906
EOI,100000.0,118668.3109,16.0,18.6683,1.1668,8170.6694
NWTN,100000.0,98155.0293,1.0,-1.8450,-1.8450,8150.9190
TS,100000.0,87746.8549,11.0,-12.2531,-1.1139,101902.2163
SOPH,100000.0,87872.6902,2.0,-12.1273,-6.0637,5859.4087
HRB,100000.0,158799.1516,19.0,58.7992,3.0947,182060.7877
GPK,100000.0,133237.6317,17.0,33.2376,1.9552,151499.4577
LGF.A,100000.0,160310.2218,7.0,60.3102,8.6157,54620.5159
EDRY,100000.0,104851.0537,5.0,4.8511,0.9702,4158.4980
HNW,100000.0,118158.9166,16.0,18.1589,1.1349,2620.0999
ZYME,100000.0,170175.4535,6.0,70.1755,11.6959,29134.1878
EXFY,100000.0,81062.9907,2.0,-18.9370,-9.4685,28554.4331
LGO,100000.0,101873.3784,2.0,1.8734,0.9367,5445.8731
IGC,100000.0,107490.1654,4.0,7.4902,1.8725,93388.8850
KZR,100000.0,100148.9001,5.0,0.1489,0.0298,31627.3739
SONN,100000.0,49178.7900,11.0,-50.8212,-4.6201,1033.9722
AKR,100000.0,126151.0863,16.0,26.1511,1.6344,29357.9051
WAB,100000.0,157718.6309,19.0,57.7186,3.0378,57747.0554
SFIX,100000.0,118838.8123,6.0,18.8388,3.1398,112912.8742
IEP,100000.0,157015.1766,16.0,57.0152,3.5634,12637.9950
GOEVW,100000.0,160230.6746,4.0,60.2307,15.0577,17762.9654
DOCS,100000.0,113563.4594,2.0,13.5635,6.7817,94332.6553
ASRV,100000.0,89862.9987,16.0,-10.1370,-0.6336,2645.8433
GWRE,100000.0,174533.7310,12.0,74.5337,6.2111,32988.0827
WHLM,100000.0,110844.4003,15.0,10.8444,0.7230,26380.3764
PCYO,100000.0,158870.6127,16.0,58.8706,3.6794,3722.3392
DATSW,100000.0,100540.7638,2.0,0.5408,0.2704,6074.4181
CALT,100000.0,91370.6126,3.0,-8.6294,-2.8765,2928.7997
EXC,100000.0,90617.9610,19.0,-9.3820,-0.4938,419282.0705
BKYI,100000.0,101704.4339,17.0,1.7044,0.1003,722.3756
PLAO,100000.0,100031.0267,1.0,0.0310,0.0310,43846.1959
CDLX,100000.0,189225.3193,6.0,89.2253,14.8709,31606.1618
MED,100000.0,268351.3957,16.0,168.3514,10.5220,15400.4318
GSAT,100000.0,223632.9408,16.0,123.6329,7.7271,245338.0912
SLQT,100000.0,111502.0567,3.0,11.5021,3.8340,91584.0776
LNC,100000.0,126720.7988,19.0,26.7208,1.4064,161260.1736
CTRA,100000.0,83046.1017,16.0,-16.9539,-1.0596,392088.8621
ALTO,100000.0,159962.6053,16.0,59.9626,3.7477,51905.7179
INO,100000.0,144103.1050,17.0,44.1031,2.5943,14540.0453
EZPW,100000.0,160511.8042,16.0,60.5118,3.7820,29710.1185
CANG,100000.0,127492.9668,5.0,27.4930,5.4986,12000.3376
REPL,100000.0,84235.4379,5.0,-15.7646,-3.1529,20380.7765
MTR,100000.0,121766.4514,16.0,21.7665,1.3604,1394.8787
KBH,100000.0,76035.6082,19.0,-23.9644,-1.2613,188170.8394
IMRN,100000.0,100006.4634,6.0,0.0065,0.0011,30293.1974
RCUS,100000.0,72969.2535,5.0,-27.0307,-5.4061,33031.4271
SVMH,100000.0,99718.6713,1.0,-0.2813,-0.2813,53368.7894
ASH,100000.0,219361.2943,19.0,119.3613,6.2822,94816.3764
TILE,100000.0,106255.6841,11.0,6.2557,0.5687,24488.2226
PTN,100000.0,151719.6288,16.0,51.7196,3.2325,2902.1161
HIMS,100000.0,99338.9061,4.0,-0.6611,-0.1653,93420.6315
IOR,100000.0,88615.8240,16.0,-11.3842,-0.7115,1211.9925
IIIN,100000.0,158791.1181,16.0,58.7911,3.6744,7291.1752
UHAL,100000.0,261424.8538,16.0,161.4249,10.0891,27251.2003
FICVU,100000.0,100001.0000,2.0,0.0010,0.0005,15835.7842
PTPI,100000.0,93309.2580,3.0,-6.6907,-2.2302,29001.4822
SR,100000.0,75029.1946,16.0,-24.9708,-1.5607,12906.3392
GDO,100000.0,100783.3488,14.0,0.7833,0.0560,3225.9259
ARBE,100000.0,110612.6157,2.0,10.6126,5.3063,12415.8816
NECB,100000.0,105441.9367,2.0,5.4419,2.7210,3918.7942
ROST,100000.0,176399.3190,19.0,76.3993,4.0210,260197.2841
BDC,100000.0,201408.0211,16.0,101.4080,6.3380,22100.8672
FONR,100000.0,207366.7869,16.0,107.3668,6.7104,4714.6316
EFTRW,100000.0,98629.7919,2.0,-1.3702,-0.6851,9197.0325
AAP,100000.0,116710.6734,19.0,16.7107,0.8795,70435.7309
FSFG,100000.0,122778.0526,15.0,22.7781,1.5185,2493.3436
BBLG,100000.0,104753.6081,2.0,4.7536,2.3768,2593.4783
STBA,100000.0,183054.2253,16.0,83.0542,5.1909,6867.1504
PSMT,100000.0,127942.3850,16.0,27.9424,1.7464,8659.8033
EVTC,100000.0,89936.0400,10.0,-10.0640,-1.0064,24435.2658
GTLB,100000.0,89534.1825,2.0,-10.4658,-5.2329,80058.1845
EGRX,100000.0,206535.9719,10.0,106.5360,10.6536,12542.8820
NRO,100000.0,100144.1409,16.0,0.1441,0.0090,14950.7630
KRC,100000.0,126660.0859,17.0,26.6601,1.5682,42020.6791
DCO,100000.0,191139.8155,16.0,91.1398,5.6962,4505.0669
TEL,100000.0,146263.9903,14.0,46.2640,3.3046,116560.5884
HMY,100000.0,145755.5596,16.0,45.7556,2.8597,195972.3490
PAGP,100000.0,67272.2800,10.0,-32.7277,-3.2728,113793.7088
MMU,100000.0,108241.1163,16.0,8.2411,0.5151,6307.4566
AGFY,100000.0,103605.7947,3.0,3.6058,1.2019,13911.3724
MYPS,100000.0,92222.6968,3.0,-7.7773,-2.5924,20679.2337
SIG,100000.0,129113.4714,19.0,29.1135,1.5323,56113.2872
CADE,100000.0,192210.6868,6.0,92.2107,15.3684,73961.2509
AIMD,100000.0,103424.0456,16.0,3.4240,0.2140,4298.1871
EPR,100000.0,64246.7632,17.0,-35.7532,-2.1031,29205.7368
BILI,100000.0,92496.0887,5.0,-7.5039,-1.5008,178446.6951
SPSC,100000.0,167796.2952,13.0,67.7963,5.2151,11138.9706
BMO,100000.0,121199.6639,17.0,21.1997,1.2470,36505.9847
BSAC,100000.0,85337.1329,16.0,-14.6629,-0.9164,30082.1254
CPSH,100000.0,97936.0848,16.0,-2.0639,-0.1290,15984.7206
MEIP,100000.0,88784.3838,16.0,-11.2156,-0.7010,1892.3747
ACMR,100000.0,133502.2182,6.0,33.5022,5.5837,39729.9716
SHAK,100000.0,146971.2089,9.0,46.9712,5.2190,46089.3461
SKT,100000.0,126452.0183,16.0,26.4520,1.6533,77624.3587
AZEK,100000.0,99286.9688,3.0,-0.7130,-0.2377,82956.9075
EAD,100000.0,142160.9614,16.0,42.1610,2.6351,15237.4150
SSNT,100000.0,92205.1707,16.0,-7.7948,-0.4872,49955.8486
FPAY,100000.0,86951.9400,12.0,-13.0481,-1.0873,11982.8196
CCAP,100000.0,97289.4065,4.0,-2.7106,-0.6776,4810.8500
GUG,100000.0,91311.8925,2.0,-8.6881,-4.3441,7933.9055
BZ,100000.0,76495.0274,2.0,-23.5050,-11.7525,125278.6326
NAT,100000.0,123696.2889,16.0,23.6963,1.4810,102038.0088
XTNT,100000.0,89222.4153,8.0,-10.7776,-1.3472,23126.2405
SSP,100000.0,184346.9895,19.0,84.3470,4.4393,24580.3635
SGHC,100000.0,110412.3419,2.0,10.4123,5.2062,15669.8742
PETVW,100000.0,98639.6448,2.0,-1.3604,-0.6802,3101.5858
KINS,100000.0,120139.5979,14.0,20.1396,1.4385,2367.2101
DXYN,100000.0,121870.1765,16.0,21.8702,1.3669,4638.3263
GSBD,100000.0,95063.3054,8.0,-4.9367,-0.6171,17062.5201
GLOB,100000.0,169343.2958,9.0,69.3433,7.7048,15831.0517
CHSCN,100000.0,117278.0434,9.0,17.2780,1.9198,2305.5128
CCCC,100000.0,77729.6446,3.0,-22.2704,-7.4235,92138.8972
AAN,100000.0,82478.9316,3.0,-17.5211,-5.8404,20615.1561
CLRO,100000.0,149191.0492,16.0,49.1910,3.0744,9106.1782
CMI,100000.0,145352.6371,20.0,45.3526,2.2676,130859.2560
OMIC,100000.0,82388.3197,2.0,-17.6117,-8.8058,19094.2669
CREX,100000.0,96386.5855,5.0,-3.6134,-0.7227,13047.3853
CDE,100000.0,151244.3656,16.0,51.2444,3.2028,171069.2434
FBIN,100000.0,79395.3070,12.0,-20.6047,-1.7171,91215.1987
EPIX,100000.0,108648.3584,8.0,8.6484,1.0810,20312.6485
TTD,100000.0,156008.4832,7.0,56.0085,8.0012,357953.5489
ROIC,100000.0,106731.9063,9.0,6.7319,0.7480,59459.7980
PXMD,100000.0,93792.7401,1.0,-6.2073,-6.2073,71062.6723
ADAG,100000.0,98566.0287,3.0,-1.4340,-0.4780,4575.6029
BZUN,100000.0,77799.4539,8.0,-22.2005,-2.7751,57478.5878
IE,100000.0,104853.7618,1.0,4.8538,4.8538,20916.7383
LKFN,100000.0,107912.1875,16.0,7.9122,0.4945,4970.9786
AKO.B,100000.0,107456.9128,16.0,7.4569,0.4661,2330.1343
MASS,100000.0,98482.9165,3.0,-1.5171,-0.5057,14226.6265
CNFR,100000.0,92772.3665,8.0,-7.2276,-0.9035,4005.4246
DESP,100000.0,138541.4227,4.0,38.5414,9.6354,22590.9921
SBAC,100000.0,134291.5034,19.0,34.2915,1.8048,68194.4643
STKS,100000.0,92130.0196,8.0,-7.8700,-0.9837,6934.0923
AEYE,100000.0,84177.6109,5.0,-15.8224,-3.1645,3939.6338
NTNX,100000.0,162515.2589,7.0,62.5153,8.9308,128875.9346
ORI,100000.0,84492.2485,17.0,-15.5078,-0.9122,107504.4107
FISI,100000.0,96468.3165,16.0,-3.5317,-0.2207,2415.0868
TER,100000.0,153402.6957,19.0,53.4027,2.8107,176347.9015
VJET,100000.0,92455.0696,10.0,-7.5449,-0.7545,3312.9621
CSGS,100000.0,240077.8855,16.0,140.0779,8.7549,14895.2618
PATK,100000.0,108465.4932,16.0,8.4655,0.5291,10709.2287
BYRN,100000.0,133984.6247,2.0,33.9846,16.9923,8296.2517
SCHW,100000.0,154249.1132,13.0,54.2491,4.1730,515648.1739
EFSC,100000.0,119284.6755,16.0,19.2847,1.2053,4454.8309
OST,100000.0,100253.4735,1.0,0.2535,0.2535,35618.5951
ACNB,100000.0,139178.9112,16.0,39.1789,2.4487,1167.9199
ALLK,100000.0,23165.3179,5.0,-76.8347,-15.3669,47457.5841
DERM,100000.0,95891.5657,2.0,-4.1084,-2.0542,8657.3167
ABTS,100000.0,109355.3258,9.0,9.3553,1.0395,33280.2379
NIE,100000.0,124337.8808,16.0,24.3379,1.5211,5612.3597
GNS,100000.0,156101.4387,1.0,56.1014,56.1014,221799.1782
VLRS,100000.0,199086.4235,10.0,99.0864,9.9086,26462.7435
FET,100000.0,128234.4706,11.0,28.2345,2.5668,3387.1708
SJW,100000.0,86377.5905,16.0,-13.6224,-0.8514,5367.6479
AUUD,100000.0,90413.3806,3.0,-9.5866,-3.1955,51852.0345
GMBLW,100000.0,136608.9400,3.0,36.6089,12.2030,2893.3244
SDGR,100000.0,81947.4265,4.0,-18.0526,-4.5131,37731.3126
HNI,100000.0,120202.4437,16.0,20.2024,1.2627,14769.0145
TTEK,100000.0,114274.8234,17.0,14.2748,0.8397,23207.6693
VICI,100000.0,100084.3944,6.0,0.0844,0.0141,295055.3616
AZZ,100000.0,114938.7770,16.0,14.9388,0.9337,12014.7070
RVSB,100000.0,128855.9840,16.0,28.8560,1.8035,3324.2191
DIS,100000.0,74552.7282,19.0,-25.4473,-1.3393,429922.4619
GEL,100000.0,90243.3273,16.0,-9.7567,-0.6098,32194.9585
ALGT,100000.0,260897.6319,16.0,160.8976,10.0561,11581.4149
STRT,100000.0,137695.1961,16.0,37.6952,2.3559,1128.8700
LFST,100000.0,92601.2677,2.0,-7.3987,-3.6994,50703.9408
DBL,100000.0,87316.3422,12.0,-12.6837,-1.0570,5386.3036
PB,100000.0,104688.9107,12.0,4.6889,0.3907,25344.5361
KRNLU,100000.0,99340.4172,3.0,-0.6596,-0.2199,18393.2833
PBYI,100000.0,131655.0630,11.0,31.6551,2.8777,39936.8995
BGS,100000.0,101118.4595,16.0,1.1185,0.0699,39036.4485
TMC,100000.0,96581.7001,2.0,-3.4183,-1.7091,102270.1422
CG,100000.0,93754.1702,11.0,-6.2458,-0.5678,69066.5375
SCSC,100000.0,209364.8319,16.0,109.3648,6.8353,8262.0505
INFU,100000.0,145664.7267,13.0,45.6647,3.5127,5116.9424
BLFY,100000.0,113223.2201,2.0,13.2232,6.6116,6849.5781
ZDGE,100000.0,92910.8866,7.0,-7.0891,-1.0127,8319.8484
CRUS,100000.0,99307.1379,17.0,-0.6929,-0.0408,83933.3484
SQLLW,100000.0,98835.5233,2.0,-1.1645,-0.5822,4768.8140
SAH,100000.0,135564.9909,16.0,35.5650,2.2228,27425.2598
VRA,100000.0,123528.3030,13.0,23.5283,1.8099,26919.2189
IPW,100000.0,88224.6938,2.0,-11.7753,-5.8877,12250.9300
AVTX,100000.0,118564.2685,8.0,18.5643,2.3205,870.5679
SNX,100000.0,203325.5683,17.0,103.3256,6.0780,29282.0698
VNT,100000.0,84913.6282,3.0,-15.0864,-5.0288,82863.9937
AUBN,100000.0,107647.7642,16.0,7.6478,0.4780,782.5369
SNAX,100000.0,105210.6327,4.0,5.2106,1.3027,1188.7910
LW,100000.0,95459.0266,7.0,-4.5410,-0.6487,73688.9243
BURU,100000.0,90557.8770,1.0,-9.4421,-9.4421,49227.9870
MYO,100000.0,88574.0118,6.0,-11.4260,-1.9043,14648.4331
AMP,100000.0,147761.0410,18.0,47.7610,2.6534,91968.4961
OLLI,100000.0,177129.2288,8.0,77.1292,9.6412,50402.0151
AHCO,100000.0,134949.1921,5.0,34.9492,6.9898,51355.3233
BHC,100000.0,300566.2186,16.0,200.5662,12.5354,285503.7538
CLMT,100000.0,113458.9035,16.0,13.4589,0.8412,18707.8733
RENT,100000.0,94320.0270,2.0,-5.6800,-2.8400,57993.6644
CPA,100000.0,169239.7404,17.0,69.2397,4.0729,26521.2093
BNTX,100000.0,204087.3693,4.0,104.0874,26.0218,53561.3172
BYU,100000.0,102404.7349,15.0,2.4047,0.1603,1102.9373
TSE,100000.0,83171.1790,9.0,-16.8288,-1.8699,25980.9884
WES,100000.0,137737.5375,11.0,37.7375,3.4307,47156.7141
QSI,100000.0,141490.4229,3.0,41.4904,13.8301,44634.1088
TM,100000.0,95794.4400,11.0,-4.2056,-0.3823,13964.3259
TIL,100000.0,95341.0207,2.0,-4.6590,-2.3295,1878.9004
GH,100000.0,94159.5033,5.0,-5.8405,-1.1681,60169.9631
ALRM,100000.0,157499.3258,8.0,57.4993,7.1874,19116.7098
SHCRW,100000.0,99706.1099,3.0,-0.2939,-0.0980,9482.9988
ASLN,100000.0,111033.0734,5.0,11.0331,2.2066,6598.3853
ARTL,100000.0,72070.6665,6.0,-27.9293,-4.6549,6501.6500
GRF,100000.0,106635.4140,16.0,6.6354,0.4147,1412.1619
KFY,100000.0,97183.3061,16.0,-2.8167,-0.1760,23243.2707
MPC,100000.0,189647.2484,12.0,89.6472,7.4706,300942.3175
TMST,100000.0,122775.2303,9.0,22.7752,2.5306,30736.6059
RVMD,100000.0,97284.3890,4.0,-2.7156,-0.6789,45746.9199
NODK,100000.0,107928.4198,6.0,7.9284,1.3214,1964.0471
CLDX,100000.0,130077.1285,15.0,30.0771,2.0051,15490.8770
EMD,100000.0,128655.3470,16.0,28.6553,1.7910,11244.6731
LIFW,100000.0,136113.5473,3.0,36.1135,12.0378,26846.1831
NAOV,100000.0,98311.6661,8.0,-1.6883,-0.2110,12594.1717
CBOE,100000.0,110169.8276,13.0,10.1698,0.7823,39568.0280
MOGU,100000.0,108467.8586,5.0,8.4679,1.6936,2943.8792
JNPR,100000.0,129183.3179,14.0,29.1833,2.0845,315997.5899
AMKR,100000.0,285051.3001,17.0,185.0513,10.8854,96903.4446
AVD,100000.0,104012.6362,16.0,4.0126,0.2508,10868.0906
TYG,100000.0,71248.4361,16.0,-28.7516,-1.7970,3207.4784
SIEB,100000.0,121251.3898,16.0,21.2514,1.3282,7113.8486
LMNR,100000.0,102118.7472,16.0,2.1187,0.1324,2936.1909
EDBL,100000.0,101382.0420,1.0,1.3820,1.3820,26588.7655
GSUN,100000.0,101728.9587,1.0,1.7290,1.7290,41071.0311
CIF,100000.0,146975.2098,16.0,46.9752,2.9360,5277.8420
USAC,100000.0,169811.8584,11.0,69.8119,6.3465,13601.4186
CGNT,100000.0,99449.3292,3.0,-0.5507,-0.1836,36548.7468
HYFM,100000.0,67560.1659,3.0,-32.4398,-10.8133,31253.7063
UPS,100000.0,87476.3076,19.0,-12.5237,-0.6591,196297.2097
PTEN,100000.0,123549.6628,16.0,23.5497,1.4719,247130.3373
WMB,100000.0,88147.4180,19.0,-11.8526,-0.6238,456211.3086
PRST,100000.0,104645.6091,3.0,4.6456,1.5485,29752.4193
THQ,100000.0,104927.5978,9.0,4.9276,0.5475,9204.2543
AGR,100000.0,132098.3654,8.0,32.0984,4.0123,32852.8726
MSM,100000.0,167477.8711,17.0,67.4779,3.9693,28175.5046
WOLF,100000.0,145361.6417,16.0,45.3616,2.8351,107028.9367
BCAB,100000.0,77574.5140,3.0,-22.4255,-7.4752,28233.5277
LQDT,100000.0,212500.7677,16.0,112.5008,7.0313,16005.3240
UP,100000.0,116899.9549,2.0,16.9000,8.4500,24368.4554
LGND,100000.0,213233.8700,16.0,113.2339,7.0771,21806.2950
OLO,100000.0,138987.7993,2.0,38.9878,19.4939,70109.0581
PAI,100000.0,79768.7692,16.0,-20.2312,-1.2645,1922.6653
ENJ,100000.0,102360.0058,11.0,2.3600,0.2145,886.8041
VTLE,100000.0,153306.5244,12.0,53.3065,4.4422,17051.4263
FRSX,100000.0,106270.0766,6.0,6.2701,1.0450,12555.0939
OEC,100000.0,102546.2855,9.0,2.5463,0.2829,21830.3185
EGF,100000.0,83592.1750,16.0,-16.4078,-1.0255,2435.9136
BOOT,100000.0,258762.7083,9.0,158.7627,17.6403,33661.5933
SCLX,100000.0,142570.3136,2.0,42.5703,21.2852,28453.8803
ARMK,100000.0,93329.8869,10.0,-6.6701,-0.6670,166722.8977
TRX,100000.0,146162.5036,16.0,46.1625,2.8852,34619.3618
LCAHW,100000.0,99997.1418,2.0,-0.0029,-0.0014,8393.6202
AXON,100000.0,182935.4633,16.0,82.9355,5.1835,58757.2331
ACIC,100000.0,120063.7254,15.0,20.0637,1.3376,10928.8028
ALXO,100000.0,138916.1480,3.0,38.9161,12.9720,19613.1786
WALD,100000.0,107228.6077,2.0,7.2286,3.6143,10999.9121
GRFS,100000.0,115771.0568,12.0,15.7711,1.3143,57617.3901
LBC,100000.0,104357.4012,6.0,4.3574,0.7262,4170.4770
OTLY,100000.0,69430.2653,2.0,-30.5697,-15.2849,158690.1767
SPWR,100000.0,154457.2839,16.0,54.4573,3.4036,201260.7963
KUKE,100000.0,119167.8934,3.0,19.1679,6.3893,8932.2850
TWLVW,100000.0,100687.1603,2.0,0.6872,0.3436,7660.5817
MGRC,100000.0,106038.3730,16.0,6.0384,0.3774,5605.8536
DLA,100000.0,158146.4344,16.0,58.1464,3.6342,1902.3241
CVAC,100000.0,162564.8334,3.0,62.5648,20.8549,36624.4053
TCN,100000.0,112624.8513,2.0,12.6249,6.3124,87346.7592
ADVM,100000.0,104145.2642,9.0,4.1453,0.4606,48957.0143
WWD,100000.0,127008.1334,16.0,27.0081,1.6880,22659.5018
EXAI,100000.0,96137.0555,2.0,-3.8629,-1.9315,19354.7585
HIG,100000.0,176730.4196,19.0,76.7304,4.0384,252131.2417
ONCO,100000.0,74898.6385,2.0,-25.1014,-12.5507,96320.1133
WTFCP,100000.0,98167.9245,3.0,-1.8321,-0.6107,2263.9664
EIGR,100000.0,166803.4154,10.0,66.8034,6.6803,449.4670
HOTH,100000.0,88028.6601,5.0,-11.9713,-2.3943,14167.6514
QUAD,100000.0,105331.0143,13.0,5.3310,0.4101,17436.1581
ALB,100000.0,79417.9535,19.0,-20.5820,-1.0833,62212.0550
ME,100000.0,84012.7048,2.0,-15.9873,-7.9936,121529.7714
QDEL,100000.0,206127.7630,17.0,106.1278,6.2428,20147.3870
OPEN,100000.0,83537.5769,3.0,-16.4624,-5.4875,534429.4770
AROW,100000.0,100817.7877,16.0,0.8178,0.0511,2113.6103
PHUN,100000.0,500852.7658,7.0,400.8528,57.2647,411325.9861
LSCC,100000.0,86325.1330,17.0,-13.6749,-0.8044,85889.5372
FRBA,100000.0,147861.1783,16.0,47.8612,2.9913,2518.4370
TUSK,100000.0,95451.7364,7.0,-4.5483,-0.6498,15147.9768
NTRB,100000.0,106300.6044,6.0,6.3006,1.0501,43136.3290
ELV,100000.0,138620.2127,16.0,38.6202,2.4138,146325.5763
CII,100000.0,92819.2080,16.0,-7.1808,-0.4488,8623.6567
NKLA,100000.0,100089.2963,5.0,0.0893,0.0179,798840.3071
TSVT,100000.0,106860.3182,2.0,6.8603,3.4302,47431.2649
MOFG,100000.0,146516.9561,15.0,46.5170,3.1011,1714.6700
DOMO,100000.0,167773.1870,5.0,67.7732,13.5546,28451.2995
TDUP,100000.0,70837.0144,2.0,-29.1630,-14.5815,51191.1445
RVLV,100000.0,118039.5246,4.0,18.0395,4.5099,59866.6166
NTB,100000.0,107003.4960,7.0,7.0035,1.0005,13522.3598
ENSC,100000.0,80613.9494,2.0,-19.3861,-9.6930,11414.7339
EKSO,100000.0,44140.1330,10.0,-55.8599,-5.5860,9700.5900
AVK,100000.0,115549.5260,16.0,15.5495,0.9718,6688.7436
BSX,100000.0,125490.9828,19.0,25.4910,1.3416,654015.6472
NGG,100000.0,86802.6971,17.0,-13.1973,-0.7763,20744.8424
JLL,100000.0,102424.6929,16.0,2.4247,0.1515,26656.8635
MYND,100000.0,95934.7150,1.0,-4.0653,-4.0653,2019.9318
NTCT,100000.0,119055.2690,16.0,19.0553,1.1910,29281.5276
NET,100000.0,162300.5935,4.0,62.3006,15.5751,142696.7073
DADA,100000.0,82219.5280,3.0,-17.7805,-5.9268,63440.2805
BBN,100000.0,91298.8251,13.0,-8.7012,-0.6693,14565.7886
NVOS,100000.0,110300.2197,9.0,10.3002,1.1445,38650.7963
KEX,100000.0,48284.7012,16.0,-51.7153,-3.2322,28569.0859
CCEP,100000.0,115985.0585,5.0,15.9851,3.1970,60167.9498
MSB,100000.0,207386.2777,16.0,107.3863,6.7116,5782.6060
BTCT,100000.0,80722.7134,5.0,-19.2773,-3.8555,1775.0750
MCBS,100000.0,123884.1895,4.0,23.8842,5.9710,2517.2447
BWFG,100000.0,141950.9763,9.0,41.9510,4.6612,1445.2275
NRGV,100000.0,77161.4171,2.0,-22.8386,-11.4193,56963.8891
FRHC,100000.0,39179.8885,12.0,-60.8201,-5.0683,19164.1246
SVM,100000.0,118857.1415,6.0,18.8571,3.1429,61360.9180
MEGL,100000.0,90552.6570,1.0,-9.4473,-9.4473,55609.0472
NWL,100000.0,154790.7508,19.0,54.7908,2.8837,217940.7488
BCS,100000.0,62926.7430,17.0,-37.0733,-2.1808,201120.7609
ETNB,100000.0,105525.3107,4.0,5.5253,1.3813,33719.4169
AGYS,100000.0,141180.9254,16.0,41.1809,2.5738,7449.8618
AAOI,100000.0,201484.9446,10.0,101.4849,10.1485,50936.6904
CLFD,100000.0,244586.9619,16.0,144.5870,9.0367,6036.7151
CHT,100000.0,98106.3454,16.0,-1.8937,-0.1184,24936.1982
GBAB,100000.0,83908.9281,13.0,-16.0911,-1.2378,4647.0288
JOB,100000.0,95212.9832,16.0,-4.7870,-0.2992,37785.0707
VTR,100000.0,66420.7918,19.0,-33.5792,-1.7673,112672.7030
PBH,100000.0,260670.5838,17.0,160.6706,9.4512,21878.0167
BAND,100000.0,170069.7607,6.0,70.0698,11.6783,17774.7256
VSCO,100000.0,119745.6624,2.0,19.7457,9.8728,83595.8019
MCI,100000.0,80404.3248,16.0,-19.5957,-1.2247,2043.7656
CSIQ,100000.0,145217.9818,16.0,45.2180,2.8261,82207.1033
GRI,100000.0,87695.4733,3.0,-12.3045,-4.1015,3791.2665
ET,100000.0,104579.5376,16.0,4.5795,0.2862,443656.4963
VINE,100000.0,100032.1592,2.0,0.0322,0.0161,44899.4514
WNC,100000.0,77746.7826,16.0,-22.2532,-1.3908,48477.8279
RGC,100000.0,105202.1910,2.0,5.2022,2.6011,12353.5568
VITL,100000.0,100440.4738,3.0,0.4405,0.1468,16342.0541
NOV,100000.0,160483.7472,18.0,60.4837,3.3602,288197.1162
SSSS,100000.0,181956.0732,12.0,81.9561,6.8297,15173.9118
LX,100000.0,151789.6993,6.0,51.7897,8.6316,59983.6760
WGO,100000.0,46232.4759,17.0,-53.7675,-3.1628,27119.3700
TANH,100000.0,89862.9187,8.0,-10.1371,-1.2671,3291.2263
VCEL,100000.0,217689.7550,16.0,117.6898,7.3556,20160.3461
LPTH,100000.0,96179.1878,16.0,-3.8208,-0.2388,15592.2308
AVGR,100000.0,103800.7888,9.0,3.8008,0.4223,3312.6093
OMER,100000.0,146921.5025,14.0,46.9215,3.3515,34205.2585
FAZE,100000.0,89680.9966,2.0,-10.3190,-5.1595,71623.2681
BWMX,100000.0,86687.9484,3.0,-13.3121,-4.4374,4008.6752
IPX,100000.0,126448.9535,1.0,26.4490,26.4490,5964.8844
TPHS,100000.0,105177.1642,11.0,5.1772,0.4707,7006.0116
FAT,100000.0,134260.8111,6.0,34.2608,5.7101,4688.4744
KTCC,100000.0,108058.8226,16.0,8.0588,0.5037,3079.8567
SBFM,100000.0,88776.9100,2.0,-11.2231,-5.6115,99452.6124
PGTI,100000.0,165735.1407,16.0,65.7351,4.1084,19708.6050
GLRE,100000.0,100443.9894,16.0,0.4440,0.0277,8807.6815
KMI,100000.0,127253.7712,13.0,27.2538,2.0964,597229.3514
ATIF,100000.0,105644.9104,4.0,5.6449,1.4112,13812.8172
